ph,hardness,tds,chlorine,sulfate,conductivity,organic_carbon,trihalomethanes,turbidity
7.0,446.44,85.74,3.5,27.51,1279.15,10.1,63.55,5.71
7.18,222.33,577.1,3.89,132.65,1330.6,3.66,164.81,1.65
7.23,194.78,875.08,1.73,52.41,544.37,8.65,13.33,4.17
7.74,206.8,331.17,3.07,290.98,586.75,4.92,13.03,1.61
7.13,194.84,191.44,2.53,223.87,350.87,8.61,21.63,4.72
9.61,391.14,251.97,1.95,217.97,569.47,8.22,18.33,3.85
7.1,263.76,273.42,0.53,310.59,2217.19,9.05,96.35,2.37
7.39,436.09,273.42,1.76,271.79,2613.59,5.32,56.54,1.52
6.25,269.14,100.59,2.78,209.11,2040.04,5.87,129.38,5.24
7.54,534.22,286.17,3.04,123.24,594.71,8.03,22.95,3.11
8.31,254.53,281.5,0.3,111.01,2382.64,5.34,77.77,0.77
6.64,529.63,133.64,0.76,192.77,28042.95,7.72,74.55,4.72
5.41,171.32,312.63,0.13,258.87,1876.47,1.86,42.57,0.4
9.64,668.98,223.65,3.94,132.32,7400.56,6.38,73.38,6.79
7.23,312.31,238.89,4.4,348.32,2753.14,14.43,115.93,3.62
5.48,303.23,815.8,3.63,92.59,2732.47,1.91,174.92,0.24
6.94,173.16,387.33,2.75,60.21,227.54,8.68,29.67,2.84
6.04,175.26,600.81,1.3,181.01,2738.51,13.63,104.6,1.56
9.06,54.07,338.28,0.92,399.68,2730.39,11.26,53.07,4.65
7.55,118.91,266.69,1.59,116.54,2267.88,5.0,2.42,0.59
7.75,157.9,686.45,3.59,386.14,2178.35,11.85,75.02,3.58
9.25,157.26,83.38,6.77,285.9,1220.25,15.51,59.89,1.26
8.41,160.6,689.89,4.28,192.47,549.86,1.0,41.24,5.1
7.23,856.63,711.54,3.71,223.65,1047.37,9.51,74.3,1.05
8.13,389.27,100.82,1.99,365.53,2539.45,6.61,73.09,4.16
7.99,107.45,104.24,3.5,203.02,2542.88,6.58,60.53,4.29
7.57,167.35,100.69,0.19,200.34,2409.22,5.49,126.19,3.59
6.93,88.5,393.02,1.98,352.45,555.87,6.49,18.27,1.4
8.21,293.41,724.12,1.53,225.22,1122.33,7.97,142.54,1.81
7.33,245.07,287.5,8.66,291.69,2397.31,11.69,19.54,2.2
8.32,185.76,1057.52,3.35,382.63,674.47,3.98,126.27,0.7
7.23,172.33,357.92,1.81,214.47,2609.39,9.45,64.01,2.69
7.16,219.45,365.06,3.33,113.91,1277.34,10.64,116.28,2.47
6.59,290.75,148.25,2.43,220.09,2237.51,11.95,115.38,3.25
6.57,334.82,245.62,2.78,115.47,389.66,8.61,56.0,2.73
7.23,304.78,285.95,4.29,99.03,2745.69,5.17,2.02,3.54
7.42,331.26,247.08,3.41,345.84,2668.83,7.11,35.5,5.3
9.53,102.7,208.43,1.6,187.94,1931.84,2.65,29.33,1.2
5.43,77.68,804.78,2.32,70.68,2678.07,8.7,98.8,4.95
7.85,375.67,837.95,2.43,278.39,2407.49,7.85,101.49,4.52
7.44,61.93,387.51,0.03,51.59,2089.58,3.61,52.48,0.71
9.55,439.94,217.68,2.32,316.77,1857.83,10.99,126.53,0.48
8.22,86.46,110.52,2.66,107.49,648.92,8.53,128.76,0.56
7.54,146.12,299.56,3.7,35.37,1104.27,1.8,49.78,7.66
6.1,147.05,688.62,3.49,239.25,2290.44,10.35,38.84,3.75
9.34,330.49,132.24,3.89,249.5,549.47,7.53,59.37,0.53
6.06,35.85,77.77,3.16,355.15,340.55,3.07,6.65,4.7
6.46,70.88,257.59,3.88,398.23,2631.14,0.25,97.81,2.96
5.98,107.47,323.9,1.39,121.05,2093.24,9.06,78.9,5.2
8.47,269.03,84.6,0.85,132.86,684.1,11.27,111.15,0.91
8.35,704.19,273.42,4.38,110.96,1661.18,9.98,35.83,4.68
8.31,306.02,377.0,4.08,177.18,722.48,6.56,58.19,4.39
6.25,110.63,205.26,5.81,148.0,114.33,11.33,33.9,0.38
8.15,28.05,197.48,1.4,106.89,2564.41,7.97,7.74,4.14
9.58,108.8,179.31,2.29,124.73,1.11,12.63,60.26,3.66
6.79,60.35,284.64,1.66,324.6,1753.69,5.4,111.23,1.6
5.05,50.66,1063.66,5.78,331.74,1321.12,9.75,75.91,0.1
6.42,300.62,692.23,0.82,86.89,1269.11,5.72,9.71,1.89
7.76,199.34,310.14,0.51,656.48,350.64,7.33,29.7,4.5
7.76,309.09,327.83,3.48,160.99,2332.46,6.3,110.93,4.79
5.15,215.99,182.29,1.24,233.2,316.56,8.52,115.14,1.19
7.58,63.43,669.38,2.5,363.94,1410.01,13.84,37.94,1.07
6.03,106.2,154.7,0.35,111.51,525.57,11.71,147.66,1.48
6.58,388.85,218.24,3.42,347.87,242.98,11.82,72.33,3.94
7.88,72.89,83.51,3.11,177.9,1177.08,9.92,22.0,0.0
7.84,503.02,329.85,0.05,271.28,1685.54,11.15,150.01,3.92
6.09,358.15,489.77,0.83,241.99,803.62,8.08,112.58,9.01
5.15,202.12,260.08,0.88,382.48,2306.55,6.3,108.83,1.6
6.37,260.12,125.3,0.12,126.67,1637.04,11.38,106.89,3.07
8.25,242.01,397.78,1.07,76.48,1269.88,11.13,92.67,4.17
9.81,339.33,290.37,1.52,138.66,1678.44,1.5,122.84,0.92
6.18,210.49,73.8,1.61,147.83,824.36,10.84,77.33,4.93
7.99,369.56,249.1,0.43,19.46,2588.35,9.23,73.56,2.18
6.0,303.56,287.22,0.78,307.38,1910.1,14.23,91.4,4.79
6.61,215.0,241.77,0.35,366.64,178.51,8.09,164.62,2.92
6.47,105.61,1041.15,2.24,108.23,508.43,10.32,114.54,2.4
6.81,413.97,167.27,2.0,273.26,1014.98,0.77,85.4,2.57
8.07,410.39,55.2,0.19,116.97,2133.47,10.69,113.31,0.79
7.01,268.88,206.19,1.73,64.15,376.8,10.92,105.13,1.44
6.21,406.37,8.26,1.83,210.49,427.05,6.07,188.46,0.56
6.55,429.67,278.25,1.61,62.52,2269.34,3.44,188.81,3.66
7.49,216.51,265.43,2.27,313.99,2269.67,6.32,117.9,3.76
8.11,50.98,123.16,2.32,195.63,858.12,2.01,118.57,1.13
6.42,190.08,37.54,7.34,335.8,372.63,4.24,37.39,4.35
6.38,996.01,73.12,3.61,207.59,1919.36,2.15,37.3,0.81
6.44,323.62,306.69,4.33,115.69,279.88,4.21,33.92,7.71
6.49,223.33,216.12,3.54,244.73,2575.95,5.0,49.52,1.47
6.28,303.75,101.51,3.58,206.51,2546.44,1.53,13.8,4.58
6.14,369.51,310.86,3.22,161.91,844.98,1.71,85.83,5.35
8.0,306.12,348.52,3.53,3.3,1830.42,9.18,102.03,1.25
8.82,260.27,214.69,2.79,290.44,2404.05,5.01,43.74,1.92
7.23,395.18,393.33,3.87,265.88,1541.78,11.07,122.34,5.48
7.13,94.91,31.71,2.84,325.41,2623.25,6.16,105.8,3.97
5.37,142.72,136.96,2.04,171.09,617.52,5.97,19.7,3.9
6.91,155.84,388.73,3.36,369.75,1410.405,3.9,193.53,0.89
7.76,83.71,199.93,3.49,486.38,961.47,7.34,111.64,4.9
8.06,410.64,152.72,3.15,760.49,1421.1,7.27,38.24,0.78
8.18,96.96,714.7,4.02,370.07,496.22,7.58,112.87,4.07
7.07,193.97,229.16,3.51,89.39,1806.3,9.16,129.63,1.05
8.91,426.11,904.08,1.79,356.57,253.65,6.63,37.94,3.87
7.8,390.65,230.98,4.19,233.43,750.35,11.38,50.37,0.27
6.78,113.13,1081.42,1.11,153.93,2503.2,2.61,162.67,1.56
8.93,155.23,21.55,2.66,134.81,656.37,7.63,27.96,3.99
8.11,216.59,177.95,1.67,393.12,234.17,4.87,13.75,0.08
7.68,223.31,74.32,2.46,424.48,974.67,5.61,66.42,4.29
7.04,99.95,1023.35,2.33,100.68,825.99,9.06,24.26,1.12
5.33,410.14,326.34,0.22,304.49,1411.59,1.73,83.43,0.17
9.1,387.89,740.67,2.5,196.37,1118.74,9.5,21.3,2.84
7.23,154.15,311.23,2.7,379.05,1579.74,9.45,25.23,4.14
8.17,290.33,229.01,3.85,158.92,614.01,5.72,40.65,5.46
8.08,46.79,226.19,4.19,380.69,1783.65,17.47,130.82,1.55
8.43,424.4,366.05,3.03,87.5,1890.74,10.29,99.83,11.02
6.78,67.6,90.72,7.79,396.77,800.45,10.45,83.34,4.22
5.87,412.93,252.54,2.87,183.81,214.53,8.75,60.66,1.56
8.2,257.5,503.91,3.8,171.17,257.17,5.89,94.59,1.47
7.42,572.47,828.91,3.39,123.39,1738.64,7.41,142.91,0.23
7.23,68.33,91.63,3.98,783.94,1093.19,8.68,36.24,2.63
6.66,356.47,355.66,0.41,301.16,487.18,17.06,99.34,5.03
8.25,353.74,1.66,0.8,234.56,1875.38,7.85,19.74,1.09
8.99,410.13,226.42,6.58,693.56,2740.81,8.15,70.94,0.44
7.62,43.69,220.95,2.37,78.52,84.96,8.38,117.18,0.88
6.04,380.45,923.78,2.7,237.83,2765.38,4.75,203.48,2.72
6.96,337.67,102.57,3.31,419.18,733.78,5.19,41.6,4.79
7.97,40.14,569.38,0.05,340.45,1253.81,0.62,118.0,2.85
7.2,83.92,159.52,0.08,450.98,1447.76,11.29,137.14,2.37
6.43,123.45,851.4,4.43,300.08,388.18,9.71,77.22,5.41
6.07,344.43,306.96,0.95,55.34,2561.8,13.18,49.35,4.59
8.37,1070.77,424.01,2.29,500.22,1408.54,6.31,91.27,0.76
6.99,302.6,613.82,5.49,104.71,632.88,10.52,66.84,5.37
7.51,881.9,367.36,1.28,232.98,1077.38,10.65,124.71,1.67
7.56,277.59,62.0,4.41,9.26,1297.96,1.51,64.2,3.75
7.07,179.74,366.24,1.53,402.06,289.73,4.26,34.27,9.0
7.7,139.48,273.42,3.06,250.18,225.9,8.12,88.07,3.47
7.13,58.09,388.01,4.38,182.72,2598.31,7.01,43.76,1.78
7.46,64.12,244.19,8.23,364.07,1300.07,2.36,49.84,2.19
5.45,449.4,544.59,1.31,77.94,1863.14,10.85,8.42,1.93
7.61,99.02,792.31,2.0,139.06,1958.38,5.37,92.23,0.67
6.04,298.76,398.16,2.33,356.76,2127.32,15.24,77.9,3.66
8.22,184.7,273.42,1.82,252.76,1384.84,9.13,1.1,2.87
8.32,265.1,270.67,3.84,365.1,444.52,8.28,183.93,0.6
6.61,91.55,343.46,4.79,141.48,2438.52,0.69,119.38,2.4
8.13,355.68,119.72,5.0,359.22,2199.24,10.18,125.84,2.51
7.23,64.74,319.86,0.16,209.22,465.25,1.68,19.93,1.62
7.87,744.41,154.91,3.07,263.38,1010.42,4.38,106.66,4.37
7.28,60.9,372.46,0.94,343.39,201.17,0.05,15.31,4.32
6.33,400.78,560.77,0.41,511.8,2500.95,0.78,1.6,1.53
6.54,190.67,273.24,0.04,288.89,1051.36,9.43,58.4,0.05
8.02,400.66,223.87,3.02,116.83,1425.66,5.17,72.33,7.66
8.3,393.48,192.72,0.16,385.22,592.82,9.04,45.18,6.71
6.98,276.65,1072.27,3.92,135.01,147.45,4.23,34.43,9.24
5.92,1035.3,172.84,3.63,262.35,1791.61,7.06,160.9,3.88
7.8,87.77,328.41,1.48,226.24,2644.31,2.35,104.52,3.85
7.86,305.41,328.47,2.37,283.11,1906.26,10.81,107.52,1.31
7.13,266.78,273.42,0.71,266.53,1460.99,2.55,128.48,1.78
5.44,440.95,386.05,1.2,137.64,983.47,8.59,56.21,4.98
8.05,186.8,229.96,1.33,366.27,678.79,1.1,56.42,5.23
6.94,206.03,311.58,3.19,366.82,2525.33,9.95,50.44,1.02
7.58,261.56,107.86,1.84,314.14,1397.6,2.45,60.87,6.68
6.11,322.33,564.64,2.38,232.42,60.8,8.2,17.92,4.87
8.44,162.0,155.49,3.13,133.34,689.2,5.55,113.22,3.54
7.43,341.64,204.45,2.4,95.43,1815.26,5.47,5.22,0.29
7.85,380.94,130.87,4.12,355.67,2648.74,6.22,14.51,3.17
6.04,70.15,128.04,2.8,222.98,1556.37,6.58,126.11,2.96
5.49,218.83,114.97,1.24,58.87,2582.47,8.59,142.47,1.42
6.17,329.86,65.53,2.41,328.7,776.5,11.47,67.47,2.51
5.16,364.17,309.49,2.25,54.74,1974.85,7.39,22.16,1.32
7.51,369.76,485.74,4.18,156.35,1813.3,3.36,25.27,5.22
7.47,361.49,175.67,4.12,274.23,1560.54,9.71,11.86,5.14
5.97,418.17,192.68,1.21,182.04,1840.57,11.27,157.94,1.68
7.35,156.53,436.45,2.85,155.0,425.96,5.09,19.01,0.19
6.77,122.28,60.46,1.14,325.46,1337.85,7.56,3.77,3.46
7.42,247.85,233.27,3.1,228.86,340.5,13.59,188.01,2.68
6.03,448.65,178.55,1.91,184.59,1367.92,6.12,87.85,5.47
7.73,160.49,354.44,5.12,129.83,2232.78,3.68,112.55,1.08
6.13,179.94,679.01,0.47,371.1,2024.3,7.75,97.68,13.92
7.12,315.96,271.18,3.47,358.81,1387.27,5.99,113.97,1.2
7.62,567.94,307.67,4.03,87.05,2088.55,6.52,71.18,7.57
6.46,169.23,1035.19,2.39,282.79,1625.05,11.53,10.3,4.42
8.39,175.58,247.97,0.95,273.93,783.11,6.08,113.22,2.62
8.21,220.62,106.1,1.43,58.6,2015.46,3.11,188.15,0.13
6.33,32.01,264.16,1.58,149.64,255.7,11.19,17.56,3.33
7.48,156.81,398.12,3.06,196.27,2119.94,6.17,33.72,0.97
6.78,337.01,380.23,3.02,109.53,2097.41,10.13,104.78,0.95
6.68,115.23,255.51,0.83,202.02,312.88,6.79,121.64,11.6
7.76,10.47,754.2,2.32,70.42,2667.1,9.54,46.95,4.17
5.06,205.17,356.16,3.4,270.19,1185.26,9.8,113.92,3.44
9.24,343.53,287.92,2.28,637.21,1499.39,5.26,31.76,1.18
7.84,186.26,199.45,2.11,167.05,2639.38,4.59,3.73,1.1
7.03,406.21,306.65,3.23,165.75,2412.16,0.97,9.01,1.7
8.89,430.98,167.35,4.44,36.57,2136.46,0.44,103.19,1.53
5.76,176.7,135.36,0.74,128.93,89.01,6.8,51.25,10.28
9.19,331.94,317.95,1.67,209.92,1594.44,4.82,6.04,2.41
7.23,424.94,155.27,6.2,60.41,1111.8,9.17,25.88,1.76
8.35,44.15,150.35,4.02,318.0,2038.26,9.55,46.65,4.05
7.31,276.52,100.05,3.99,74.86,1984.31,5.44,84.04,3.09
6.5,213.0,267.39,4.23,758.73,1534.08,10.54,203.13,3.29
6.5,429.07,220.26,3.23,129.32,234.44,4.28,20.15,2.3
7.02,160.98,250.45,1.6,289.81,2034.27,13.52,23.56,4.61
5.01,258.87,64.63,2.93,315.3,36872.85,11.67,15.0,2.99
7.59,218.52,202.45,3.92,127.13,493.6,8.25,62.02,5.42
8.47,295.9,70.69,4.08,193.73,1595.97,8.49,116.03,3.05
8.44,112.51,395.75,4.25,149.86,1594.78,15.76,57.44,2.39
6.61,407.0,358.23,0.15,126.98,1272.45,5.48,27.02,1.32
9.27,82.04,76.52,0.07,252.31,2652.76,0.14,5.89,5.45
8.16,103.76,184.52,2.77,91.85,766.55,12.16,25.36,1.86
8.0,246.38,783.82,2.66,685.86,395.62,9.23,22.29,0.49
7.07,448.38,212.68,3.31,389.63,433.44,0.72,104.96,6.93
6.45,355.38,161.64,3.49,86.4,1370.67,6.32,2.23,4.13
6.64,857.22,1088.72,2.08,299.64,1378.03,8.0,15.05,0.75
7.46,152.95,273.42,3.89,145.78,471.22,5.75,125.74,1.22
8.37,100.33,148.97,1.73,387.27,1238.43,5.74,49.32,1.99
8.41,65.52,152.72,0.7,277.46,235.13,4.88,103.04,1.6
6.58,147.9,92.07,4.47,377.83,1466.95,6.75,78.25,5.24
6.31,320.75,242.68,2.57,324.09,924.15,9.18,13.18,3.59
8.96,205.07,1086.04,0.06,189.37,2025.28,8.4,110.39,5.01
7.92,308.48,128.36,2.42,229.16,291.48,6.11,11.68,2.61
7.79,428.11,24.62,2.76,305.19,156.7,4.21,128.76,2.63
7.41,918.46,75.65,3.75,287.29,1973.12,4.77,89.07,4.47
6.86,73.34,310.82,2.84,256.18,1410.405,4.13,4.1,0.88
6.93,517.24,281.63,1.43,240.52,671.49,0.13,33.16,5.17
8.49,322.62,443.48,2.37,247.76,1039.15,8.63,66.73,2.74
5.15,136.46,513.16,3.89,94.07,2069.96,6.01,25.49,3.47
6.18,152.39,399.15,0.19,523.26,2134.21,7.81,27.81,4.64
6.49,362.77,747.55,4.47,196.33,829.26,3.59,102.05,1.57
5.45,324.3,175.5,2.44,174.05,194.43,10.82,14.23,2.08
9.7,1005.5,409.69,8.98,301.3,1463.1,10.57,62.13,0.21
7.56,57.29,273.78,1.78,363.44,1538.5,6.76,96.42,0.8
8.16,515.95,408.27,1.84,51.75,1358.44,5.82,11.42,4.51
7.66,45.45,122.54,2.83,182.28,39150.26,11.46,2.62,0.88
5.91,395.65,273.42,1.06,273.76,185.43,3.72,107.16,1.43
6.99,187.75,439.02,2.31,247.33,1193.05,11.12,126.69,3.03
8.44,440.99,361.86,1.39,185.42,2517.86,7.09,59.99,4.37
9.32,74.32,379.65,0.75,105.75,893.59,7.87,91.35,2.53
7.5,302.09,369.99,0.22,325.71,34853.69,9.18,65.17,2.18
6.79,250.96,273.42,1.01,569.85,1083.23,10.72,116.95,1.66
8.15,392.28,273.42,4.13,355.19,1072.79,10.99,3.17,1.15
6.47,196.85,150.16,2.34,368.77,493.57,11.22,94.28,1.6
7.07,358.23,88.2,3.23,395.89,1550.21,10.17,169.32,1.08
6.96,89.79,347.29,2.53,237.83,2151.16,8.34,45.92,2.52
7.88,249.77,354.48,0.33,297.76,1118.08,4.72,145.76,1.4
6.63,343.28,398.0,4.02,387.17,2799.04,4.69,75.33,3.49
8.41,315.03,191.91,0.2,117.26,1948.93,7.68,6.52,5.34
5.22,160.96,274.94,3.76,91.44,495.19,5.07,45.35,0.92
7.26,330.1,282.43,2.25,266.61,1619.65,11.33,126.56,4.49
6.79,136.68,331.06,3.66,53.74,2166.63,9.16,29.47,0.61
9.4,126.02,45.32,6.99,127.67,1981.26,4.63,121.56,5.79
7.72,169.21,368.86,4.17,84.9,736.77,11.58,15.2,1.65
6.27,132.65,353.03,2.52,115.52,1066.38,6.97,73.09,1.74
6.14,119.08,376.4,0.39,342.04,681.24,10.81,200.47,5.13
6.89,183.1,105.05,1.22,99.28,2529.75,2.84,11.87,1.83
7.89,182.9,276.8,3.51,270.18,711.47,6.8,109.95,1.98
6.87,96.33,219.14,0.54,388.97,1241.32,16.04,91.93,5.43
5.13,183.71,273.42,0.78,62.88,2119.32,4.11,5.92,2.61
6.54,403.79,66.82,2.64,97.49,62.36,11.98,39.93,2.23
7.4,349.9,66.83,3.32,85.3,2577.53,6.59,10.06,1.62
5.72,126.61,193.8,2.99,111.62,1990.51,10.92,56.59,2.51
5.36,274.93,183.89,3.41,183.93,2258.16,1.97,60.46,1.15
5.81,137.34,356.44,2.24,360.06,542.34,4.22,42.02,0.04
7.85,63.1,254.85,0.78,376.0,2251.8,5.94,89.95,1.4
6.59,113.07,219.34,0.93,259.39,994.68,8.76,84.53,1.56
6.78,295.55,708.84,0.57,348.67,382.74,9.75,60.76,3.69
7.16,323.22,367.63,0.39,242.86,356.36,4.6,61.61,13.43
7.29,349.62,184.49,4.14,399.77,1690.16,11.3,91.15,3.62
7.5,44.44,325.02,1.01,171.27,1062.66,1.59,3.35,0.15
9.12,198.49,253.28,0.38,340.72,2297.05,6.52,120.99,2.65
5.7,419.71,276.86,2.95,351.6,60.85,10.3,62.56,1.57
6.44,1014.39,1010.99,8.47,700.27,1530.97,5.02,81.79,4.13
7.18,402.42,354.36,3.97,81.81,1382.55,10.41,55.0,1.23
7.37,251.77,82.57,2.17,636.06,732.08,11.74,72.07,0.76
6.49,396.33,66.68,0.37,171.37,1831.18,5.66,116.93,4.22
7.23,394.51,372.04,0.49,240.32,2050.86,5.98,97.53,2.71
6.93,119.68,338.54,2.68,299.49,1432.32,4.89,87.8,5.28
6.78,436.48,558.0,2.41,96.29,1410.405,5.67,24.71,0.44
7.26,89.73,94.21,1.64,103.19,105.81,6.03,214.23,9.27
8.3,395.62,153.27,0.39,311.32,2770.48,10.73,12.73,11.47
6.55,363.57,816.77,1.85,257.02,1657.67,5.27,4.95,3.6
8.59,700.83,69.83,0.75,167.99,1790.61,6.13,108.65,5.09
6.61,268.43,5.35,3.72,131.18,2495.53,6.66,163.29,1.39
6.05,3.53,321.99,7.83,136.6,1029.19,9.7,9.7,0.23
6.03,290.54,236.62,0.97,354.77,910.52,7.72,54.57,8.99
7.23,766.8,256.39,0.25,554.91,2650.59,7.76,43.53,2.89
7.59,548.65,487.13,3.29,73.35,463.33,11.04,61.87,9.25
8.36,373.69,681.87,3.47,31.15,2400.74,5.53,167.69,1.63
7.18,425.31,546.59,3.95,93.34,213.55,3.0,93.66,0.06
8.01,413.31,260.38,4.2,362.62,1626.49,7.16,43.48,0.65
9.94,918.33,826.81,3.97,472.26,1027.13,8.53,0.88,1.76
7.12,69.28,547.09,1.08,159.84,716.2,8.22,15.49,0.14
6.05,418.94,1090.6,1.88,216.03,282.65,7.72,29.13,0.51
7.57,250.04,443.63,1.77,90.44,2472.09,6.09,118.08,3.09
6.1,72.38,214.23,0.05,324.74,98.52,4.56,108.93,4.24
7.85,187.37,384.1,1.75,196.32,1410.405,7.86,2.59,0.4
6.17,106.16,337.35,2.71,78.02,1395.12,1.8,225.97,1.49
5.46,234.6,600.48,1.46,82.39,1603.04,0.29,29.99,0.03
8.73,355.83,315.54,0.76,423.73,1391.35,10.62,75.72,2.91
6.72,483.15,312.7,3.07,361.73,217.37,4.94,41.14,3.8
7.07,306.88,258.54,4.01,603.47,1888.73,11.78,34.63,3.44
7.69,429.63,340.52,0.71,269.09,133.84,7.79,67.08,0.74
6.62,234.1,149.09,3.96,156.81,1052.24,11.31,117.87,2.57
6.68,324.18,345.22,3.32,90.33,20988.88,11.04,19.47,1.05
8.45,436.73,406.21,0.74,165.0,2537.31,11.68,6.56,2.11
8.33,668.93,87.96,2.07,344.59,745.61,2.94,96.49,3.24
6.04,263.75,966.3,3.73,128.47,1937.06,12.39,32.7,13.21
7.23,437.08,954.92,6.0,186.65,1322.28,1.83,2.83,3.44
7.72,222.13,154.8,1.99,308.43,763.33,8.86,27.28,5.59
7.23,360.02,974.37,1.83,137.39,1114.57,6.3,42.51,5.43
5.11,316.03,156.02,4.69,797.86,1721.59,10.88,86.47,11.34
7.09,144.06,1055.51,0.04,172.41,925.12,9.98,88.22,4.14
5.09,123.84,95.02,3.22,335.05,1822.35,10.37,24.51,4.99
7.73,58.82,361.81,3.07,647.5,2507.28,10.69,41.83,4.83
6.91,577.97,397.33,0.93,385.65,2550.37,8.0,72.92,1.88
6.68,53.6,241.37,1.21,57.45,1790.37,8.4,15.6,5.09
6.85,947.1,88.24,4.14,135.19,2325.87,9.84,108.46,4.43
7.96,437.69,412.69,2.44,454.89,2641.69,4.35,200.04,5.31
8.96,185.89,308.99,4.16,108.12,121.88,7.73,102.22,1.5
7.72,123.17,971.56,2.98,88.12,1410.405,0.52,44.48,2.71
7.26,217.38,826.77,1.26,387.88,1969.66,5.9,49.58,2.77
7.23,406.74,176.46,1.41,312.72,2053.93,16.35,165.71,0.6
8.55,367.83,447.7,4.44,159.52,1704.75,10.39,6.94,0.79
8.36,136.21,894.74,2.69,303.13,1127.48,9.88,61.91,4.35
8.09,192.6,75.23,3.03,331.77,651.18,3.08,1.66,5.42
7.78,229.1,165.41,0.53,122.4,2439.51,11.48,126.47,3.08
6.92,753.47,497.01,4.12,368.06,494.56,17.31,105.89,2.58
5.62,637.22,362.86,1.82,324.61,578.72,16.66,40.45,12.74
6.45,125.62,237.4,3.14,362.22,626.18,7.8,113.7,0.49
6.39,382.04,346.71,0.76,367.66,2282.69,4.32,126.87,4.0
6.54,266.27,570.49,3.1,305.92,203.07,5.94,41.39,3.88
8.13,178.06,203.42,2.65,338.95,2194.4,7.19,189.33,1.52
6.52,830.14,219.15,2.36,380.87,2516.17,4.99,41.63,4.24
5.27,446.26,160.55,2.85,188.72,1378.15,4.2,46.46,0.19
8.07,42.06,153.11,3.26,315.07,452.43,3.07,10.87,1.24
6.89,161.11,237.09,4.49,123.06,1620.95,7.51,50.98,1.29
8.12,29.68,314.27,4.44,521.78,57.83,17.11,77.08,2.5
6.63,324.01,1065.06,3.39,73.69,1683.61,4.51,106.75,1.97
6.15,68.74,1003.31,0.94,71.08,1688.72,8.9,91.27,1.31
7.09,202.21,724.33,4.0,259.84,669.82,5.75,72.66,1.62
7.67,343.66,261.22,2.69,258.37,902.13,7.19,122.64,1.23
7.73,407.13,282.12,2.57,170.99,2211.89,7.46,48.4,6.4
7.41,390.93,807.02,0.02,89.79,794.98,6.66,106.67,1.27
7.72,40.96,979.53,2.46,399.71,1427.61,10.27,17.13,2.02
6.51,142.07,205.34,3.32,216.31,1467.9,11.95,83.73,1.49
7.23,72.15,340.05,3.7,204.48,572.59,11.03,50.99,3.19
6.46,159.92,181.39,2.81,655.91,2606.89,7.53,18.37,0.01
6.41,41.32,848.48,3.89,397.35,1528.66,0.71,76.59,4.2
9.45,85.01,682.64,2.36,144.23,1258.75,3.12,1.42,0.84
6.47,345.37,188.66,1.79,138.58,1842.09,9.32,26.93,0.42
6.9,228.21,218.38,3.93,314.36,841.89,8.24,7.94,2.71
7.35,476.32,249.82,1.7,190.9,569.98,7.5,91.32,12.22
7.43,81.45,297.31,0.09,388.09,852.24,1.98,201.28,3.18
6.72,301.64,44.87,0.41,230.95,1256.0,7.35,77.17,7.4
5.22,198.64,1013.67,2.15,377.0,2185.46,10.26,85.13,1.67
8.17,51.73,80.26,4.63,186.72,278.14,5.98,201.25,1.65
6.7,807.24,367.95,8.0,603.01,2260.5,7.37,86.55,3.86
7.19,228.94,194.52,3.78,71.95,2744.75,11.11,70.27,0.04
6.95,433.61,178.55,0.37,59.22,2720.47,8.52,10.41,2.56
7.56,180.31,106.38,1.78,53.97,205.44,4.42,67.96,9.29
7.58,108.42,182.09,1.13,227.8,1911.22,4.97,129.85,0.07
6.54,161.39,105.11,2.08,81.83,1493.49,11.78,47.92,0.26
7.24,196.68,224.26,6.99,365.29,145.99,6.89,183.76,1.57
6.78,972.08,144.17,1.46,197.49,2020.65,5.29,130.55,2.18
7.76,362.88,329.13,0.44,83.59,96.25,11.28,126.19,4.97
9.86,123.28,731.86,2.95,264.18,23.85,7.44,126.53,1.97
8.81,786.93,217.78,1.31,199.04,2063.19,11.02,106.13,1.46
6.13,139.11,431.36,1.71,235.04,2008.51,2.24,26.34,1.27
6.2,232.44,236.64,1.55,302.89,1233.75,0.31,45.67,1.14
6.64,64.5,835.53,0.57,253.08,2463.69,7.85,18.85,5.37
8.15,137.49,194.75,3.32,148.54,218.46,7.52,126.32,1.08
8.03,400.97,980.08,3.04,64.95,153.99,1.09,7.01,1.59
7.37,255.52,65.25,3.32,667.36,1295.77,5.08,87.37,2.31
6.86,124.06,1012.93,0.48,703.38,784.83,0.48,21.88,1.53
6.77,607.16,190.3,2.54,149.07,1001.97,5.27,73.73,2.86
8.71,119.83,182.72,0.2,373.43,33653.8,2.27,59.48,1.22
6.25,425.47,393.45,1.95,95.29,505.12,8.72,119.3,0.18
6.91,224.43,262.67,1.25,95.3,800.71,10.86,70.7,0.53
6.69,225.99,915.07,2.5,54.74,817.75,6.94,79.94,3.14
5.1,264.08,395.67,0.59,120.35,1224.79,11.33,21.13,2.49
6.37,141.17,122.82,4.28,134.79,1364.11,8.65,64.06,1.21
6.87,95.44,568.23,2.96,383.81,31168.02,2.15,52.36,4.37
6.66,320.4,295.08,2.71,316.19,492.4,6.61,57.76,13.28
7.22,586.65,189.96,2.06,13.75,1822.24,9.36,68.38,4.83
7.46,73.67,129.55,4.04,150.55,1410.405,10.98,70.25,4.77
